ARPAV Centro Meteorologico di Teolo;;;;;;;;;;;;;
;;;;;;;;;;;;;
Bollettino dei valori mensili pluriennali;;;;;;;;;;;;;
;;;;;;;;;;;;;
Stazione Sant'Andrea (Gosaldo);;;;;;;;;;;;;
Coordinata X 1728100 Gauss-Boaga fuso;;;;;;;;;;;;;
Coordinata Y 5123840 Ovest (EPSG:3003);;;;;;;;;;;;;
Quota della stazione 1254 m s.l.m.;;;;;;;;;;;;;
Parametro Precipitazione (mm) somma;;;;;;;;;;;;;
Valori dal 1 gennaio 1994 al 31 dicembre 2022;;;;;;;;;;;;;
;;;;;;;;;;;;;
Anno;GEN;FEB;MAR;APR;MAG;GIU;LUG;AGO;SET;OTT;NOV;DIC;Somma
;;;;;;;;;;;;;annuale
1997;0.8;0.7;4.6;4.1;10;11.9;13.8;14.5;12.9;6.5;2.5;-0.6;6.8
1998;-0.8;2.8;0.8;3.6;9.3;13.5;15.3;15.8;10.2;6.1;-0.2;-1.7;6.2
1999;-1.1;-3.1;1.7;5;10.3;12.2;14.9;14.4;12.3;7;0.8;-2.7;6
2000;-2.1;-0.2;1.9;6.3;10.4;13.9;12.6;15.6;11.3;7.2;2.3;0.3;6.6
2001;-1.9;-0.4;2.5;3.4;10.8;11.6;14.7;16.1;8.1;9.6;1.1;-3.6;6
2002;-1.2;0.5;3.5;4.4;9.6;14.7;15.2;14.4;10;7.2;4.1;0.2;6.9
2003;-1.8;-3.9;3.5;4.2;12;17;16.3;18.4;10.9;4.4;3.3;0.2;7
2004;-3.6;-0.6;0.6;5.2;7.7;13;14.6;15.2;11.5;8.5;3;0.6;6.3
2005;-1.8;-4;1.1;4.6;10.4;13.7;15.2;13.2;11.6;7;1;-3.2;5.7
2006;-2.9;-2.4;-1.1;5.2;9.6;13.9;17.4;12.1;13.5;9.3;4.1;1.7;6.7
2007;1;1.6;3;9.1;10.7;13.7;15.4;14;9.8;6.8;1.5;-0.2;7.2
2008;0.1;0.3;0.9;4.6;10.2;14;15;15.6;10.1;8;2.3;-0.9;6.7
2009;-1.9;-2.4;1.3;6.3;12.3;13;15.5;16.5;12.6;6.9;3.1;-2.1;6.8
2010;-3.7;-2.1;0.7;5.9;9;14;16.7;14.4;10.4;5.6;2.1;-3.5;5.8
2011;-1.5;1.1;2.7;8.1;10.9;13;13.9;16.3;14;7;4.1;-0.2;7.4
2012;-1.7;-2.7;5.9;4.8;10.1;14.4;15.8;16.6;12;7.7;4;-2.1;7.1
