date,TMIN,TMED,TMAX
1996-12-01,0.4,4.4063,12.0
1996-12-02,-1.3,2.9354,8.0
1996-12-03,-2.0,2.551,10.2
1996-12-04,0.1,3.3438,10.7
1996-12-05,-1.7,2.2219,9.8
1996-12-06,-1.3,1.9563,8.1
1996-12-07,1.6,4.7083,7.4
1996-12-08,4.0,5.9854,7.7
1996-12-09,3.3,5.525,8.2
1996-12-10,4.3,5.3448,6.9
1996-12-11,5.3,6.3427,7.2
1996-12-12,5.3,7.5094,9.3
1996-12-13,6.5,7.325,8.0
1996-12-14,4.2,7.2927,9.8
1996-12-15,3.0,6.4271,13.3
1996-12-16,3.9,5.4573,6.8
1996-12-17,3.1,5.5865,6.6
1996-12-18,5.0,5.7875,7.8
1996-12-19,4.8,6.2146,8.6
1996-12-20,6.3,7.7375,9.9
1996-12-21,5.8,7.5104,9.7
1996-12-22,6.9,8.0208,9.3
1996-12-23,7.1,8.1073,8.9
1996-12-24,4.3,7.5177,9.7
1996-12-25,3.7,4.4438,5.3
1996-12-26,-1.1,1.8479,4.2
1996-12-27,-4.9,-1.9021,0.5
1996-12-28,-6.7,-4.776,-2.8
1996-12-29,-9.6,-5.5573,-1.3
1996-12-30,-9.8,-5.0031,-1.0
1996-12-31,-3.0,-0.2604,2.6
1997-01-01,0.2,1.9083,4.2
1997-01-02,0.9,2.2979,3.7
1997-01-03,3.0,3.8365,4.7
1997-01-04,2.9,5.2677,9.5
1997-01-05,1.1,4.5458,8.0
1997-01-06,2.8,5.1896,8.3
1997-01-07,2.2,4.7604,7.5
1997-01-08,1.1,3.8188,8.0
1997-01-09,1.9,3.4094,5.6
1997-01-10,5.0,6.2198,8.2
1997-01-11,4.0,6.4448,10.2
1997-01-12,2.5,5.299,9.9
1997-01-13,1.8,5.8448,11.6
1997-01-14,1.0,5.2573,11.6
1997-01-15,-0.6,3.8979,12.7
1997-01-16,-2.7,2.3875,12.1
1997-01-17,-1.4,3.3771,7.5
1997-01-18,1.6,4.7719,8.0
1997-01-19,4.0,5.1344,6.5
1997-01-20,5.4,6.1094,7.1
1997-01-21,6.5,6.8823,7.7
1997-01-22,5.5,7.2,8.8
1997-01-23,6.2,7.6729,9.4
1997-01-24,6.9,7.6406,9.0
1997-01-25,5.8,8.5177,12.3
1997-01-26,2.0,5.7177,8.5
1997-01-27,-1.5,2.4333,9.3
1997-01-28,-1.7,2.3188,9.1
1997-01-29,-2.4,3.3583,10.4
1997-01-30,-1.3,2.9896,8.2
1997-01-31,-1.0,1.5073,3.9
1997-02-01,-0.1,3.299,7.0
1997-02-02,-1.8,2.0135,8.5
1997-02-03,-2.9,1.1146,7.4
1997-02-04,-4.3,0.3042,3.4
1997-02-05,0.6,3.2042,4.9
1997-02-06,1.4,5.5563,12.7
1997-02-07,-0.3,4.2344,11.4
1997-02-08,-3.2,1.874,9.3
1997-02-09,-1.3,2.6792,7.3
1997-02-10,-1.2,2.3656,5.1
1997-02-11,2.0,3.7271,6.2
1997-02-12,4.2,6.0563,8.0
1997-02-13,5.5,7.1865,9.7
1997-02-14,1.1,5.3344,9.8
1997-02-15,3.4,7.6479,12.3
1997-02-16,3.3,7.8448,11.0
1997-02-17,-0.9,4.9594,9.3
1997-02-18,-1.2,4.125,10.2
1997-02-19,-0.1,5.474,13.8
1997-02-20,-0.5,5.0771,12.0
1997-02-21,1.3,5.7323,12.7
1997-02-22,-0.3,4.8594,7.1
1997-02-23,3.2,4.9896,6.3
1997-02-24,5.2,6.3563,7.4
1997-02-25,6.2,7.7927,10.0
1997-02-26,5.8,8.2885,10.1
1997-02-27,5.2,9.8219,15.3
1997-02-28,0.7,7.824,12.8
1997-03-01,0.2,6.2031,11.8
1997-03-02,1.3,8.1125,17.0
1997-03-03,0.6,7.5719,15.4
1997-03-04,2.5,9.2625,17.9
1997-03-05,4.8,9.2781,16.4
1997-03-06,5.3,10.5604,14.0
1997-03-07,3.4,10.1656,16.6
1997-03-08,3.4,9.1469,15.0
1997-03-09,3.4,9.2031,16.3
1997-03-10,3.1,10.4479,18.1
1997-03-11,2.7,10.4427,16.0
1997-03-12,0.5,8.2104,17.1
1997-03-13,1.3,8.7219,15.6
1997-03-14,2.7,9.7375,17.0
1997-03-15,3.8,11.2125,17.7
1997-03-16,3.4,10.5677,17.6
1997-03-17,6.4,11.1323,17.0
1997-03-18,7.0,10.101,12.6
1997-03-19,6.6,10.1542,13.9
1997-03-20,2.9,9.7625,13.5
1997-03-21,7.0,9.3083,11.6
1997-03-22,4.7,9.2667,12.5
1997-03-23,6.1,8.4333,9.9
1997-03-24,5.8,7.8615,10.3
1997-03-25,3.1,7.9813,13.6
1997-03-26,3.6,9.5469,13.9
1997-03-27,5.6,9.3448,12.7
1997-03-28,5.1,9.6792,14.9
1997-03-29,2.5,9.4875,16.3
1997-03-30,0.7,9.0865,14.1
1997-03-31,0.9,9.75,15.2
1997-04-01,7.1,11.9073,16.2
1997-04-02,7.9,13.3708,20.4
1997-04-03,6.2,12.3479,17.6
1997-04-04,8.8,12.8635,17.4
1997-04-05,4.0,11.425,15.5
1997-04-06,6.8,11.4302,16.3
1997-04-07,7.7,10.3,11.9
1997-04-08,4.7,8.8698,12.0
1997-04-09,-0.7,8.0896,13.3
1997-04-10,3.7,10.2302,14.7
1997-04-11,6.1,11.7719,17.9
1997-04-12,3.8,11.1469,14.0
1997-04-13,3.0,9.9417,14.7
1997-04-14,8.2,10.3885,13.2
1997-04-15,4.8,11.275,16.9
1997-04-16,1.0,8.5177,11.2
1997-04-17,0.9,7.849,12.8
1997-04-18,-0.8,8.7813,14.7
1997-04-19,1.6,9.8667,14.2
1997-04-20,4.2,9.1458,12.5
1997-04-21,4.4,6.8125,10.7
1997-04-22,5.3,8.0594,10.5
1997-04-23,4.0,10.0448,14.2
1997-04-24,5.2,10.9938,14.8
1997-04-25,2.3,10.6177,15.3
1997-04-26,7.8,12.4385,17.9
1997-04-27,10.1,12.0396,12.8
1997-04-28,9.9,13.4771,18.2
1997-04-29,9.5,12.6698,15.7
1997-04-30,9.9,15.1104,21.4
1997-05-01,8.3,14.9448,21.6
1997-05-02,8.6,15.7354,21.4
1997-05-03,8.8,15.5938,20.1
1997-05-04,10.3,16.3052,22.2
1997-05-05,13.6,15.4781,19.0
1997-05-06,12.6,14.8781,17.6
1997-05-07,12.6,14.351,16.7
1997-05-08,9.2,10.4031,12.8
1997-05-09,6.6,12.525,17.0
1997-05-10,11.5,14.2896,18.3
1997-05-11,10.9,15.2271,18.5
1997-05-12,10.9,16.8167,21.9
1997-05-13,12.7,19.0167,24.9
1997-05-14,13.3,21.6063,30.8
1997-05-15,15.6,22.2917,29.1
1997-05-16,14.9,21.7073,30.5
1997-05-17,14.7,20.6021,26.2
1997-05-18,16.7,21.0667,24.9
1997-05-19,12.4,18.9219,24.4
1997-05-20,13.9,18.9885,23.2
1997-05-21,13.5,18.9969,23.7
1997-05-22,12.5,17.0042,21.5
1997-05-23,11.0,17.1875,21.3
1997-05-24,12.7,18.426,21.7
1997-05-25,16.2,18.3542,22.2
1997-05-26,13.0,17.3406,21.3
1997-05-27,11.3,17.4323,21.0
1997-05-28,12.0,17.8031,21.6
1997-05-29,9.4,16.9115,21.3
1997-05-30,9.0,16.6802,20.9
1997-05-31,14.6,17.7396,20.3
1997-06-01,11.4,14.5969,17.9
1997-06-02,11.6,14.325,18.4
1997-06-03,10.4,16.9719,21.3
1997-06-04,14.8,18.475,22.1
1997-06-05,13.6,17.6906,22.3
1997-06-06,15.2,19.2635,22.6
1997-06-07,15.5,20.0438,23.0
1997-06-08,17.1,20.7021,24.2
1997-06-09,16.7,22.7979,28.9
1997-06-10,18.1,23.151,27.5
1997-06-11,17.4,22.3031,26.4
1997-06-12,17.1,22.9396,27.9
1997-06-13,19.4,22.55,25.3
1997-06-14,19.6,22.0958,25.3
1997-06-15,17.1,22.7292,28.4
1997-06-16,16.3,23.3604,27.7
1997-06-17,20.1,24.1125,27.7
1997-06-18,18.3,21.4125,25.2
1997-06-19,16.7,18.051,19.8
1997-06-20,13.5,19.2469,23.1
1997-06-21,17.4,21.8771,26.2
1997-06-22,16.1,22.5094,25.5
1997-06-23,16.8,21.6865,25.5
1997-06-24,15.9,19.0573,23.7
1997-06-25,14.5,19.6,24.2
1997-06-26,14.4,19.6563,23.1
1997-06-27,17.6,21.1333,24.3
1997-06-28,17.7,22.3313,27.1
1997-06-29,17.9,23.0094,30.2
1997-06-30,13.5,21.1302,25.4
1997-07-01,13.7,20.4458,25.8
1997-07-02,15.8,20.9771,25.3
1997-07-03,16.3,21.026,26.1
1997-07-04,16.8,22.3833,26.9
1997-07-05,12.3,21.0104,26.4
1997-07-06,13.3,20.2323,25.0
1997-07-07,16.3,21.3948,27.1
1997-07-08,15.6,23.3448,28.8
1997-07-09,18.1,23.5813,28.0
1997-07-10,17.0,23.3177,28.8
1997-07-11,16.6,21.0229,27.3
1997-07-12,17.0,22.8854,28.7
1997-07-13,17.0,23.9375,27.8
1997-07-14,19.5,22.8531,27.7
1997-07-15,17.7,22.7802,28.6
1997-07-16,18.9,24.0719,28.4
1997-07-17,18.1,22.7656,27.5
1997-07-18,15.4,19.9365,27.6
1997-07-19,15.8,21.999,28.9
1997-07-20,16.7,21.8552,26.3
1997-07-21,15.3,21.7542,26.9
1997-07-22,18.1,23.1802,27.3
1997-07-23,18.1,23.5115,27.7
1997-07-24,18.6,23.524,28.8
1997-07-25,20.1,23.9052,29.1
1997-07-26,20.7,24.049,27.7
1997-07-27,18.9,23.9792,28.3
1997-07-28,18.2,24.2865,28.6
1997-07-29,17.7,22.3,28.5
1997-07-30,15.8,23.0688,30.8
1997-07-31,16.4,24.049,29.0
1997-08-01,17.1,19.5531,23.2
1997-08-02,15.5,21.0063,26.0
1997-08-03,16.4,22.3146,27.4
1997-08-04,17.0,23.5656,28.4
1997-08-05,18.7,24.1302,28.7
1997-08-06,19.7,23.6854,28.3
1997-08-07,19.8,22.4448,26.6
1997-08-08,19.7,24.151,29.8
1997-08-09,19.1,24.5479,30.5
1997-08-10,18.3,24.8125,30.4
1997-08-11,17.9,23.2125,30.3
1997-08-12,18.6,23.6813,30.5
1997-08-13,17.5,23.9063,31.6
1997-08-14,17.4,23.9625,30.0
1997-08-15,18.3,24.8104,30.0
1997-08-16,18.4,23.4094,28.7
1997-08-17,19.5,21.0104,24.3
1997-08-18,18.9,22.2823,27.7
1997-08-19,19.2,22.5979,27.3
1997-08-20,19.1,23.5438,28.7
1997-08-21,19.0,20.9177,24.1
1997-08-22,18.3,22.9292,29.5
1997-08-23,17.4,23.1781,30.9
1997-08-24,18.4,23.1375,27.8
1997-08-25,18.0,23.9354,28.7
1997-08-26,19.0,24.0396,27.9
1997-08-27,20.1,23.2677,27.9
1997-08-28,19.3,23.3865,27.4
1997-08-29,16.3,21.1042,26.2
1997-08-30,15.8,20.3438,25.5
1997-08-31,15.6,20.6021,26.4
1997-09-01,14.4,21.1594,27.3
1997-09-02,15.2,21.7344,28.2
1997-09-03,16.2,22.9604,30.5
1997-09-04,18.4,23.1469,28.6
1997-09-05,16.0,22.6313,28.3
1997-09-06,18.8,23.0448,27.9
1997-09-07,19.4,23.1958,28.2
1997-09-08,19.0,22.7406,28.1
1997-09-09,17.3,22.9115,27.4
1997-09-10,20.4,23.6479,27.8
1997-09-11,16.4,20.1885,25.7
1997-09-12,16.4,21.9458,26.6
1997-09-13,17.5,22.6719,27.1
1997-09-14,14.0,17.3698,21.0
1997-09-15,12.8,17.825,22.7
1997-09-16,11.2,16.5531,23.4
1997-09-17,10.9,16.6083,23.4
1997-09-18,10.8,17.0823,25.6
1997-09-19,10.6,17.8146,25.1
1997-09-20,12.8,18.2563,24.6
1997-09-21,12.9,16.8323,22.5
1997-09-22,12.3,16.7729,22.7
1997-09-23,12.6,16.9385,23.0
1997-09-24,11.2,18.7896,26.2
1997-09-25,13.1,18.2667,22.8
1997-09-26,11.0,16.7406,23.3
1997-09-27,8.7,15.7448,23.3
1997-09-28,10.3,16.1094,22.0
1997-09-29,12.3,16.875,24.0
1997-09-30,10.5,16.9177,22.6
1997-10-01,14.4,17.7188,23.1
1997-10-02,13.8,18.0135,22.1
1997-10-03,14.5,18.674,23.6
1997-10-04,13.1,17.251,22.4
1997-10-05,10.9,16.9188,22.8
1997-10-06,13.1,18.5635,23.4
1997-10-07,18.0,20.2406,24.5
1997-10-08,17.2,19.8073,24.6
1997-10-09,16.7,19.9521,23.7
1997-10-10,17.0,19.8375,22.7
1997-10-11,14.9,18.1,22.9
1997-10-12,13.8,17.7344,23.3
1997-10-13,7.9,14.3979,20.6
1997-10-14,5.0,12.0198,18.1
1997-10-15,2.7,10.2667,17.1
1997-10-16,6.8,11.2448,18.6
1997-10-17,9.7,12.4729,17.0
1997-10-18,8.3,12.1646,18.6
1997-10-19,7.7,11.3823,17.8
1997-10-20,5.8,11.5104,17.0
1997-10-21,9.8,12.724,14.8
1997-10-22,8.1,11.175,14.9
1997-10-23,8.4,11.7229,15.5
1997-10-24,7.7,12.4271,17.7
1997-10-25,3.5,8.2385,13.2
1997-10-26,4.3,8.1177,14.6
1997-10-27,5.9,8.7875,13.3
1997-10-28,4.2,5.9396,8.6
1997-10-29,2.4,6.45,9.8
1997-10-30,3.0,5.3281,7.3
1997-10-31,3.1,7.249,12.2
1997-11-01,1.4,7.0375,14.7
1997-11-02,3.5,8.0865,15.0
1997-11-03,2.1,7.5063,14.5
1997-11-04,6.7,9.8198,14.2
1997-11-05,7.7,9.3354,10.8
1997-11-06,10.3,13.0865,15.6
1997-11-07,12.9,14.7969,16.2
1997-11-08,11.5,13.4438,16.4
1997-11-09,7.9,10.9479,14.5
1997-11-10,8.9,10.5521,12.3
1997-11-11,7.7,11.574,14.4
1997-11-12,10.9,13.6823,15.9
1997-11-13,7.0,11.4042,16.4
1997-11-14,4.5,8.6708,14.5
1997-11-15,3.7,7.7448,14.1
1997-11-16,3.7,7.7052,11.9
1997-11-17,2.5,7.0708,13.0
1997-11-18,2.1,5.6188,10.3
1997-11-19,0.8,4.4802,7.7
1997-11-20,-2.9,1.1625,6.8
1997-11-21,-3.3,1.4188,8.4
1997-11-22,0.7,4.1146,6.8
1997-11-23,5.8,7.5688,9.2
1997-11-24,5.9,8.0083,9.7
1997-11-25,7.5,8.3219,9.3
1997-11-26,8.0,9.25,10.5
1997-11-27,7.7,10.0083,13.5
1997-11-28,7.7,9.951,11.3
1997-11-29,9.5,10.0552,10.8
1997-11-30,8.4,9.0281,10.1
1997-12-01,7.9,9.1313,11.6
1997-12-02,7.0,8.5396,11.7
1997-12-03,6.2,7.7052,12.0
1997-12-04,2.7,7.4458,13.3
1997-12-05,3.1,6.276,9.3
1997-12-06,-0.1,3.2563,7.3
1997-12-07,-1.4,2.6479,8.2
1997-12-08,-0.2,4.0385,9.3
1997-12-09,1.2,4.0271,10.3
1997-12-10,1.0,5.8885,12.0
1997-12-11,1.5,4.699,6.6
1997-12-12,4.1,6.5948,10.3
1997-12-13,-0.1,3.7375,7.9
1997-12-14,-1.5,3.5583,12.2
1997-12-15,2.3,5.2167,9.0
1997-12-16,0.4,2.8354,5.1
1997-12-17,-0.6,0.974,2.0
1997-12-18,1.3,4.2219,6.4
1997-12-19,5.7,7.5417,9.4
1997-12-20,5.5,9.3198,12.4
1997-12-21,5.1,7.1229,8.4
1997-12-22,7.0,7.6594,8.9
1997-12-23,4.6,6.0052,7.5
1997-12-24,5.8,6.25,7.1
1997-12-25,4.6,5.2573,5.9
1997-12-26,4.8,5.9917,7.0
1997-12-27,1.7,6.4135,10.4
1997-12-28,-0.1,3.1781,8.1
1997-12-29,1.8,2.6708,3.4
1997-12-30,1.7,2.6208,3.3
1997-12-31,2.5,4.6167,6.0
1998-01-01,3.1,6.2469,7.9
1998-01-02,5.6,6.3094,7.0
1998-01-03,3.7,7.8438,11.2
1998-01-04,3.2,4.9406,6.0
1998-01-05,3.5,5.9177,7.4
1998-01-06,2.9,5.4458,6.5
1998-01-07,2.5,5.751,7.7
1998-01-08,1.2,4.2802,8.0
1998-01-09,5.0,6.0479,7.7
1998-01-10,-1.7,3.0969,7.3
1998-01-11,-2.4,2.7594,4.1
1998-01-12,1.3,2.574,3.2
1998-01-13,2.3,3.6396,4.5
1998-01-14,3.5,5.7792,7.9
1998-01-15,7.2,8.1781,9.2
1998-01-16,6.5,7.2313,8.4
1998-01-17,2.3,7.1833,12.1
1998-01-18,1.3,4.8698,11.9
1998-01-19,1.8,4.1375,5.7
1998-01-20,0.3,5.2615,12.7
1998-01-21,1.6,5.4375,8.9
1998-01-22,2.6,6.3198,10.3
1998-01-23,1.7,6.2198,10.4
1998-01-24,0.5,4.4563,9.4
1998-01-25,2.5,4.2344,6.0
1998-01-26,-0.8,2.3052,5.7
1998-01-27,-3.6,1.0844,5.0
1998-01-28,-4.9,-0.549,5.8
1998-01-29,-4.8,-1.0385,4.9
1998-01-30,-4.5,-0.3688,6.4
1998-01-31,-1.8,0.9927,5.5
1998-02-01,-1.0,1.151,2.8
1998-02-02,-5.4,-1.1771,4.3
1998-02-03,-4.3,0.2354,5.6
1998-02-04,1.7,4.7313,8.1
1998-02-05,-2.5,2.8219,10.1
1998-02-06,-3.6,2.8344,12.6
1998-02-07,-2.4,2.9292,11.6
1998-02-08,-2.3,3.5385,12.1
1998-02-09,-0.6,3.1948,9.2
1998-02-10,-2.1,3.9802,10.8
1998-02-11,-3.6,1.9792,10.5
1998-02-12,-1.4,1.5271,5.4
1998-02-13,0.2,2.5115,6.6
1998-02-14,-1.1,5.3604,14.9
1998-02-15,-1.3,6.85,18.1
1998-02-16,1.8,7.5813,15.5
1998-02-17,3.2,8.2677,16.0
1998-02-18,0.0,5.7708,13.7
1998-02-19,-0.6,5.4375,11.5
1998-02-20,0.9,6.7896,17.1
1998-02-21,-0.1,5.8115,11.5
1998-02-22,3.8,6.7583,11.5
1998-02-23,6.2,9.8458,14.0
1998-02-24,6.2,10.475,17.5
1998-02-25,5.6,10.8542,17.5
1998-02-26,5.4,10.0844,15.8
1998-02-27,1.9,7.899,14.9
1998-02-28,3.0,7.2719,11.4
1998-03-01,6.1,9.626,13.6
1998-03-02,4.1,7.7958,12.1
1998-03-03,2.8,7.3042,11.2
1998-03-04,6.2,9.1208,11.6
1998-03-05,3.2,10.5375,16.9
1998-03-06,1.8,8.9323,15.5
1998-03-07,2.7,8.9583,14.0
1998-03-08,6.7,10.8417,16.0
1998-03-09,5.0,9.925,16.8
1998-03-10,-1.6,5.8063,10.7
1998-03-11,0.4,4.6542,7.9
1998-03-12,-0.9,3.9385,8.9
1998-03-13,-1.5,5.6323,10.8
1998-03-14,0.4,7.1479,12.1
1998-03-15,2.5,7.8802,11.7
1998-03-16,5.0,8.8573,11.7
1998-03-17,2.1,7.2292,11.9
1998-03-18,2.1,8.5302,13.6
1998-03-19,6.1,10.4833,15.2
1998-03-20,5.3,9.4052,12.3
1998-03-21,0.4,5.801,9.4
1998-03-22,-2.6,6.4875,12.1
1998-03-23,2.2,3.826,7.1
1998-03-24,2.6,6.6135,10.7
1998-03-25,1.7,6.5969,9.8
1998-03-26,-0.2,5.3385,11.0
1998-03-27,2.4,7.3396,13.6
1998-03-28,0.4,8.4198,16.5
1998-03-29,4.4,9.9,16.5
1998-03-30,3.4,10.0479,16.0
1998-03-31,4.7,9.7563,13.8
1998-04-01,9.2,11.4781,14.7
1998-04-02,9.6,11.7521,14.0
1998-04-03,8.1,12.3323,15.9
1998-04-04,10.0,13.4729,19.0
1998-04-05,10.5,13.3875,19.6
1998-04-06,8.3,12.3208,17.0
1998-04-07,6.8,11.0146,14.2
1998-04-08,6.1,10.6927,13.8
1998-04-09,9.0,11.7219,14.8
1998-04-10,7.3,11.4375,15.0
1998-04-11,6.1,11.1135,15.9
1998-04-12,5.1,9.399,12.5
1998-04-13,4.6,7.8531,12.7
1998-04-14,3.4,8.8698,12.6
1998-04-15,5.6,9.0448,12.8
1998-04-16,6.1,10.401,15.7
1998-04-17,7.2,9.374,10.7
1998-04-18,7.3,9.7281,13.4
1998-04-19,5.8,10.4156,14.7
1998-04-20,5.3,11.5125,15.5
1998-04-21,6.8,12.3406,17.3
1998-04-22,8.7,13.7146,18.5
1998-04-23,10.2,14.2406,19.4
1998-04-24,9.3,14.6646,19.7
1998-04-25,12.6,16.8771,21.9
1998-04-26,11.2,15.6281,20.8
1998-04-27,12.4,15.8344,19.1
1998-04-28,11.4,12.8615,14.2
1998-04-29,10.3,12.8063,17.0
1998-04-30,11.3,13.8344,16.5
1998-05-01,11.1,14.0344,18.3
1998-05-02,7.6,14.576,18.4
1998-05-03,10.4,16.2063,21.0
1998-05-04,12.1,14.9771,18.6
1998-05-05,10.4,14.8875,18.7
1998-05-06,8.8,14.3677,19.3
1998-05-07,9.9,15.2042,21.0
1998-05-08,9.0,16.5958,24.1
1998-05-09,10.2,18.7292,27.8
1998-05-10,14.1,21.199,27.3
1998-05-11,15.2,19.9156,24.5
1998-05-12,12.2,20.024,25.6
1998-05-13,16.2,22.1198,28.5
1998-05-14,17.5,20.6031,24.2
1998-05-15,14.9,19.1802,23.3
1998-05-16,13.7,17.2885,22.5
1998-05-17,8.4,13.5208,19.6
1998-05-18,6.6,13.4969,20.3
1998-05-19,10.0,17.4063,22.6
1998-05-20,12.9,18.7313,23.4
1998-05-21,15.2,19.3792,22.8
1998-05-22,14.8,18.4948,22.6
1998-05-23,14.5,17.6594,20.9
1998-05-24,12.9,15.099,19.4
1998-05-25,12.0,15.3635,20.0
1998-05-26,9.2,17.3469,24.2
1998-05-27,12.6,18.5094,22.1
1998-05-28,15.9,18.8688,21.9
1998-05-29,15.4,16.2177,17.9
1998-05-30,14.8,18.7896,21.6
1998-05-31,14.3,19.0927,24.0
1998-06-01,12.3,19.7948,26.5
1998-06-02,15.8,20.5969,24.6
1998-06-03,15.8,21.2198,25.2
1998-06-04,18.0,23.4792,29.2
1998-06-05,17.1,23.3594,29.1
1998-06-06,18.4,24.075,28.8
1998-06-07,19.3,22.9604,27.4
1998-06-08,17.9,22.2063,26.6
1998-06-09,16.5,22.5833,27.6
1998-06-10,16.6,22.9854,27.1
1998-06-11,15.0,19.551,23.4
1998-06-12,11.7,18.1385,23.5
1998-06-13,11.3,17.7198,23.1
1998-06-14,13.2,18.501,22.4
1998-06-15,13.9,17.5646,22.0
1998-06-16,11.5,18.8167,23.4
1998-06-17,14.8,19.0979,22.6
1998-06-18,15.1,19.7719,23.4
1998-06-19,13.7,20.5531,24.5
1998-06-20,15.6,21.2323,25.2
1998-06-21,16.3,22.1115,26.5
1998-06-22,18.1,23.6177,28.0
1998-06-23,18.7,22.9885,26.3
1998-06-24,17.9,22.1417,27.2
1998-06-25,17.2,23.524,27.7
1998-06-26,20.5,24.5969,28.4
1998-06-27,21.6,25.9229,29.9
1998-06-28,21.7,25.9313,30.3
1998-06-29,21.1,25.3792,30.1
1998-06-30,18.3,23.6385,30.0
1998-07-01,18.4,23.9344,28.3
1998-07-02,20.7,26.7031,33.6
1998-07-03,17.6,22.8646,29.3
1998-07-04,15.5,22.8771,27.4
1998-07-05,18.0,23.2396,27.6
1998-07-06,18.2,23.5635,27.7
1998-07-07,19.2,23.1938,27.6
1998-07-08,17.5,20.3813,24.3
1998-07-09,12.3,21.2167,25.1
1998-07-10,16.4,22.4208,27.1
1998-07-11,17.7,23.4552,27.5
1998-07-12,20.5,24.4365,28.3
1998-07-13,19.5,24.0792,28.0
1998-07-14,17.7,20.5948,24.2
1998-07-15,16.0,20.3729,24.9
1998-07-16,16.2,21.8323,26.9
1998-07-17,15.3,21.3729,26.4
1998-07-18,17.1,22.8208,27.4
1998-07-19,18.4,24.2417,29.4
1998-07-20,19.2,24.5323,29.4
1998-07-21,18.8,25.675,31.2
1998-07-22,21.7,27.0406,33.5
1998-07-23,21.7,28.126,34.4
1998-07-24,22.3,28.1073,34.8
1998-07-25,22.0,27.2677,32.9
1998-07-26,21.0,25.6302,31.1
1998-07-27,20.9,26.1365,30.6
1998-07-28,19.7,24.0875,29.1
1998-07-29,19.4,24.424,30.4
1998-07-30,16.6,23.7635,29.7
1998-07-31,17.4,25.2698,30.3
1998-08-01,20.8,25.7729,30.5
1998-08-02,22.3,26.9583,31.3
1998-08-03,21.1,26.9833,33.0
1998-08-04,19.6,26.9667,34.9
1998-08-05,22.0,26.4271,31.2
1998-08-06,19.9,24.9979,29.7
1998-08-07,18.1,23.7646,30.9
1998-08-08,18.3,25.675,34.5
1998-08-09,17.7,25.4708,32.1
1998-08-10,19.8,26.6885,33.1
1998-08-11,20.7,27.0302,33.4
1998-08-12,21.8,28.3625,38.0
1998-08-13,20.0,26.4938,32.5
1998-08-14,20.4,25.6708,31.7
1998-08-15,21.3,26.2875,31.1
1998-08-16,21.2,26.174,32.7
1998-08-17,20.0,26.3427,33.3
1998-08-18,18.2,24.7063,31.2
1998-08-19,19.4,23.6188,29.3
1998-08-20,21.0,24.601,30.1
1998-08-21,17.9,24.9323,29.6
1998-08-22,18.7,24.8708,30.4
1998-08-23,19.4,24.0135,28.5
1998-08-24,18.5,23.5094,29.0
1998-08-25,17.2,22.874,28.1
1998-08-26,17.1,21.9208,26.8
1998-08-27,16.4,22.4917,26.9
1998-08-28,13.9,17.2052,21.9
1998-08-29,13.6,18.751,23.1
1998-08-30,14.1,19.3125,23.9
1998-08-31,12.0,18.6281,24.3
1998-09-01,16.6,20.2229,25.2
1998-09-02,18.2,21.6573,25.6
1998-09-03,18.1,22.0708,26.1
1998-09-04,19.4,22.5719,27.0
1998-09-05,14.4,20.4646,26.3
1998-09-06,12.0,18.8531,24.4
1998-09-07,14.6,20.5625,25.1
1998-09-08,16.3,19.6292,24.7
1998-09-09,15.5,20.9667,27.7
1998-09-10,14.7,20.1948,25.8
1998-09-11,15.8,21.3844,25.2
1998-09-12,14.9,18.8927,26.0
1998-09-13,10.8,16.1125,21.8
1998-09-14,10.0,14.7531,19.2
1998-09-15,10.2,15.2677,21.0
1998-09-16,11.4,17.0438,22.2
1998-09-17,13.6,17.451,23.6
1998-09-18,10.4,16.5708,22.8
1998-09-19,14.0,18.0313,22.4
1998-09-20,11.5,18.2458,23.5
1998-09-21,11.2,17.4479,23.2
1998-09-22,11.4,17.1979,22.3
1998-09-23,11.1,16.1042,21.6
1998-09-24,10.6,16.0948,22.0
1998-09-25,13.1,15.7823,19.0
1998-09-26,14.9,17.5375,22.1
1998-09-27,15.5,18.4125,21.6
1998-09-28,14.6,17.0948,20.5
1998-09-29,12.5,17.2448,21.6
1998-09-30,14.8,17.9885,22.7
1998-10-01,15.2,18.0844,23.9
1998-10-02,11.3,17.7885,23.3
1998-10-03,12.6,15.8865,20.7
1998-10-04,13.0,15.1813,18.4
1998-10-05,12.9,14.3292,17.6
1998-10-06,14.8,16.9156,19.8
1998-10-07,13.6,16.5833,19.2
1998-10-08,12.3,15.3188,20.9
1998-10-09,11.3,15.724,21.0
1998-10-10,12.9,15.5385,20.2
1998-10-11,9.1,14.7021,20.5
1998-10-12,11.5,15.3708,20.5
1998-10-13,8.2,14.6365,19.8
1998-10-14,10.2,13.9031,19.4
1998-10-15,9.2,13.4333,19.6
1998-10-16,9.4,14.1292,18.5
1998-10-17,12.5,15.2667,19.3
1998-10-18,14.5,16.401,20.2
1998-10-19,11.3,13.8052,17.1
1998-10-20,10.5,13.5552,17.4
1998-10-21,8.9,11.5844,16.2
1998-10-22,6.5,11.1542,18.4
1998-10-23,6.1,10.4135,16.4
1998-10-24,8.1,11.0896,16.8
1998-10-25,7.7,10.4125,12.0
1998-10-26,5.5,11.0594,19.3
1998-10-27,7.0,11.8208,18.5
1998-10-28,6.1,11.1344,16.7
1998-10-29,6.8,12.5135,18.0
1998-10-30,4.9,10.2625,16.3
